REF_DATE,GEO,DGUID,Demographic characteristics,Household food security status,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2022,Quebec,2021A000224,Persons 18 to 24 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343859,7.4.3.2,9.9,E,,,1
2022,Quebec,2021A000224,Persons 18 to 24 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343860,7.4.4.1,47600,E,,,0
2022,Quebec,2021A000224,Persons 18 to 24 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343861,7.4.4.2,7.8,E,,,1
2022,Quebec,2021A000224,Persons 18 to 24 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343862,7.4.5.1,13100,E,,,0
2022,Quebec,2021A000224,Persons 18 to 24 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343863,7.4.5.2,2.1,E,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,Food secure,Number of persons,Number,223,units,0,v1288343864,7.5.1.1,878500,B,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,Food secure,Percentage of persons,Percent,239,units,0,v1288343865,7.5.1.2,78.4,B,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,Food insecure,Number of persons,Number,223,units,0,v1529613588,7.5.6.1,242300,D,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529613589,7.5.6.2,21.6,D,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343866,7.5.2.1,76800,D,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343867,7.5.2.2,6.8,D,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343868,7.5.3.1,165500,D,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343869,7.5.3.2,14.8,D,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343870,7.5.4.1,112900,D,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343871,7.5.4.2,10.1,D,,,1
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343872,7.5.5.1,52700,E,,,0
2022,Quebec,2021A000224,Persons 25 to 34 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343873,7.5.5.2,4.7,E,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,Food secure,Number of persons,Number,223,units,0,v1288343874,7.6.1.1,916500,A,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,Food secure,Percentage of persons,Percent,239,units,0,v1288343875,7.6.1.2,79.8,A,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,Food insecure,Number of persons,Number,223,units,0,v1529613590,7.6.6.1,232600,C,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529613591,7.6.6.2,20.2,C,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343876,7.6.2.1,67700,D,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343877,7.6.2.2,5.9,D,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343878,7.6.3.1,164900,D,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343879,7.6.3.2,14.3,D,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343880,7.6.4.1,124300,D,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343881,7.6.4.2,10.8,D,,,1
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343882,7.6.5.1,40600,D,,,0
2022,Quebec,2021A000224,Persons 35 to 44 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343883,7.6.5.2,3.5,D,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,Food secure,Number of persons,Number,223,units,0,v1288343884,7.7.1.1,873600,A,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,Food secure,Percentage of persons,Percent,239,units,0,v1288343885,7.7.1.2,82.7,A,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,Food insecure,Number of persons,Number,223,units,0,v1529613592,7.7.6.1,182400,D,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529613593,7.7.6.2,17.3,D,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343886,7.7.2.1,48200,D,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343887,7.7.2.2,4.6,D,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343888,7.7.3.1,134100,D,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343889,7.7.3.2,12.7,D,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343890,7.7.4.1,94800,D,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343891,7.7.4.2,9,D,,,1
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343892,7.7.5.1,39300,E,,,0
2022,Quebec,2021A000224,Persons 45 to 54 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343893,7.7.5.2,3.7,E,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,Food secure,Number of persons,Number,223,units,0,v1288343894,7.8.1.1,1073200,A,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,Food secure,Percentage of persons,Percent,239,units,0,v1288343895,7.8.1.2,89.4,A,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,Food insecure,Number of persons,Number,223,units,0,v1529613594,7.8.6.1,127800,D,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,Food insecure,Percentage of persons,Percent,239,units,0,v1529613595,7.8.6.2,10.6,D,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343896,7.8.2.1,36900,D,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343897,7.8.2.2,3.1,D,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343898,7.8.3.1,90900,D,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343899,7.8.3.2,7.6,D,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343900,7.8.4.1,62000,D,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343901,7.8.4.2,5.2,D,,,1
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343902,7.8.5.1,28900,E,,,0
2022,Quebec,2021A000224,Persons 55 to 64 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343903,7.8.5.2,2.4,E,,,1
2022,Quebec,2021A000224,Persons 65 years and over,Food secure,Number of persons,Number,223,units,0,v1288343904,7.9.1.1,1602100,A,,,0
2022,Quebec,2021A000224,Persons 65 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1288343905,7.9.1.2,92.1,A,,,1
2022,Quebec,2021A000224,Persons 65 years and over,Food insecure,Number of persons,Number,223,units,0,v1529613596,7.9.6.1,138200,D,,,0
2022,Quebec,2021A000224,Persons 65 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1529613597,7.9.6.2,7.9,D,,,1
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343906,7.9.2.1,51000,D,,,0
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343907,7.9.2.2,2.9,D,,,1
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343908,7.9.3.1,87200,D,,,0
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343909,7.9.3.2,5,D,,,1
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343910,7.9.4.1,66000,D,,,0
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343911,7.9.4.2,3.8,D,,,1
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343912,7.9.5.1,21200,E,,,0
2022,Quebec,2021A000224,Persons 65 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343913,7.9.5.2,1.2,E,,,1
2022,Quebec,2021A000224,Men+,Food secure,Number of persons,Number,223,units,0,v1288343914,7.10.1.1,3595400,A,,,0
2022,Quebec,2021A000224,Men+,Food secure,Percentage of persons,Percent,239,units,0,v1288343915,7.10.1.2,84.2,A,,,1
2022,Quebec,2021A000224,Men+,Food insecure,Number of persons,Number,223,units,0,v1529613598,7.10.6.1,673200,C,,,0
2022,Quebec,2021A000224,Men+,Food insecure,Percentage of persons,Percent,239,units,0,v1529613599,7.10.6.2,15.8,C,,,1
2022,Quebec,2021A000224,Men+,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343916,7.10.2.1,221300,D,,,0
2022,Quebec,2021A000224,Men+,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343917,7.10.2.2,5.2,D,,,1
2022,Quebec,2021A000224,Men+,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343918,7.10.3.1,451900,C,,,0
2022,Quebec,2021A000224,Men+,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343919,7.10.3.2,10.6,C,,,1
2022,Quebec,2021A000224,Men+,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343920,7.10.4.1,325900,C,,,0
2022,Quebec,2021A000224,Men+,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343921,7.10.4.2,7.6,C,,,1
2022,Quebec,2021A000224,Men+,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343922,7.10.5.1,126000,D,,,0
2022,Quebec,2021A000224,Men+,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343923,7.10.5.2,3,D,,,1
2022,Quebec,2021A000224,"Men+, under 18 years",Food secure,Number of persons,Number,223,units,0,v1288343924,7.11.1.1,675600,B,,,0
2022,Quebec,2021A000224,"Men+, under 18 years",Food secure,Percentage of persons,Percent,239,units,0,v1288343925,7.11.1.2,79.7,B,,,1
2022,Quebec,2021A000224,"Men+, under 18 years",Food insecure,Number of persons,Number,223,units,0,v1529613600,7.11.6.1,171700,D,,,0
2022,Quebec,2021A000224,"Men+, under 18 years",Food insecure,Percentage of persons,Percent,239,units,0,v1529613601,7.11.6.2,20.3,D,,,1
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343926,7.11.2.1,56600,D,,,0
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343927,7.11.2.2,6.7,D,,,1
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343928,7.11.3.1,115100,D,,,0
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343929,7.11.3.2,13.6,D,,,1
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343930,7.11.4.1,87400,D,,,0
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343931,7.11.4.2,10.3,D,,,1
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, severe",Number of persons,Number,223,units,0,v1288343932,7.11.5.1,27700,E,,,0
2022,Quebec,2021A000224,"Men+, under 18 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343933,7.11.5.2,3.3,E,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years",Food secure,Number of persons,Number,223,units,0,v1288343934,7.12.1.1,2172600,A,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years",Food secure,Percentage of persons,Percent,239,units,0,v1288343935,7.12.1.2,83.5,A,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years",Food insecure,Number of persons,Number,223,units,0,v1529613602,7.12.6.1,430700,C,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years",Food insecure,Percentage of persons,Percent,239,units,0,v1529613603,7.12.6.2,16.5,C,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343936,7.12.2.1,140400,D,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343937,7.12.2.2,5.4,D,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343938,7.12.3.1,290300,C,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343939,7.12.3.2,11.2,C,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343940,7.12.4.1,207200,D,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343941,7.12.4.2,8,D,,,1
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, severe",Number of persons,Number,223,units,0,v1288343942,7.12.5.1,83100,D,,,0
2022,Quebec,2021A000224,"Men+, 18 to 64 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343943,7.12.5.2,3.2,D,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over",Food secure,Number of persons,Number,223,units,0,v1288343944,7.13.1.1,747200,A,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over",Food secure,Percentage of persons,Percent,239,units,0,v1288343945,7.13.1.2,91.3,A,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over",Food insecure,Number of persons,Number,223,units,0,v1529613604,7.13.6.1,70800,D,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over",Food insecure,Percentage of persons,Percent,239,units,0,v1529613605,7.13.6.2,8.7,D,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343946,7.13.2.1,24300,E,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343947,7.13.2.2,3,E,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343948,7.13.3.1,46500,D,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343949,7.13.3.2,5.7,D,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343950,7.13.4.1,31300,D,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343951,7.13.4.2,3.8,D,,,1
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, severe",Number of persons,Number,223,units,0,v1288343952,7.13.5.1,15200,E,,,0
2022,Quebec,2021A000224,"Men+, 65 years and over","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343953,7.13.5.2,1.9,E,,,1
2022,Quebec,2021A000224,Women+,Food secure,Number of persons,Number,223,units,0,v1288343954,7.14.1.1,3592200,A,,,0
2022,Quebec,2021A000224,Women+,Food secure,Percentage of persons,Percent,239,units,0,v1288343955,7.14.1.2,84.1,A,,,1
2022,Quebec,2021A000224,Women+,Food insecure,Number of persons,Number,223,units,0,v1529613606,7.14.6.1,678400,C,,,0
2022,Quebec,2021A000224,Women+,Food insecure,Percentage of persons,Percent,239,units,0,v1529613607,7.14.6.2,15.9,C,,,1
2022,Quebec,2021A000224,Women+,"Food insecure, marginal",Number of persons,Number,223,units,0,v1288343956,7.14.2.1,202300,D,,,0
2022,Quebec,2021A000224,Women+,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343957,7.14.2.2,4.7,D,,,1
2022,Quebec,2021A000224,Women+,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343958,7.14.3.1,476100,C,,,0
2022,Quebec,2021A000224,Women+,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343959,7.14.3.2,11.1,C,,,1
2022,Quebec,2021A000224,Women+,"Food insecure, moderate",Number of persons,Number,223,units,0,v1288343960,7.14.4.1,358200,C,,,0
2022,Quebec,2021A000224,Women+,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343961,7.14.4.2,8.4,C,,,1
2022,Quebec,2021A000224,Women+,"Food insecure, severe",Number of persons,Number,223,units,0,v1288343962,7.14.5.1,117900,D,,,0
2022,Quebec,2021A000224,Women+,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343963,7.14.5.2,2.8,D,,,1
2022,Quebec,2021A000224,"Women+, under 18 years",Food secure,Number of persons,Number,223,units,0,v1288343964,7.15.1.1,654100,B,,,0
2022,Quebec,2021A000224,"Women+, under 18 years",Food secure,Percentage of persons,Percent,239,units,0,v1288343965,7.15.1.2,80.4,B,,,1
2022,Quebec,2021A000224,"Women+, under 18 years",Food insecure,Number of persons,Number,223,units,0,v1529613608,7.15.6.1,159000,D,,,0
2022,Quebec,2021A000224,"Women+, under 18 years",Food insecure,Percentage of persons,Percent,239,units,0,v1529613609,7.15.6.2,19.6,D,,,1
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343966,7.15.2.1,49400,D,,,0
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343967,7.15.2.2,6.1,D,,,1
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343968,7.15.3.1,109600,D,,,0
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343969,7.15.3.2,13.5,D,,,1
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343970,7.15.4.1,89100,D,,,0
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343971,7.15.4.2,11,D,,,1
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, severe",Number of persons,Number,223,units,0,v1288343972,7.15.5.1,20500,E,,,0
2022,Quebec,2021A000224,"Women+, under 18 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343973,7.15.5.2,2.5,E,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years",Food secure,Number of persons,Number,223,units,0,v1288343974,7.16.1.1,2083300,A,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years",Food secure,Percentage of persons,Percent,239,units,0,v1288343975,7.16.1.2,82.2,A,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years",Food insecure,Number of persons,Number,223,units,0,v1529613610,7.16.6.1,452000,C,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years",Food insecure,Percentage of persons,Percent,239,units,0,v1529613611,7.16.6.2,17.8,C,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343976,7.16.2.1,126200,D,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343977,7.16.2.2,5,D,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343978,7.16.3.1,325800,C,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343979,7.16.3.2,12.9,C,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343980,7.16.4.1,234400,C,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343981,7.16.4.2,9.2,C,,,1
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, severe",Number of persons,Number,223,units,0,v1288343982,7.16.5.1,91400,D,,,0
2022,Quebec,2021A000224,"Women+, 18 to 64 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343983,7.16.5.2,3.6,D,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over",Food secure,Number of persons,Number,223,units,0,v1288343984,7.17.1.1,854900,A,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over",Food secure,Percentage of persons,Percent,239,units,0,v1288343985,7.17.1.2,92.7,A,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over",Food insecure,Number of persons,Number,223,units,0,v1529613612,7.17.6.1,67400,D,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over",Food insecure,Percentage of persons,Percent,239,units,0,v1529613613,7.17.6.2,7.3,D,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, marginal",Number of persons,Number,223,units,0,v1288343986,7.17.2.1,26700,D,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1288343987,7.17.2.2,2.9,D,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1288343988,7.17.3.1,40700,D,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1288343989,7.17.3.2,4.4,D,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, moderate",Number of persons,Number,223,units,0,v1288343990,7.17.4.1,34700,D,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1288343991,7.17.4.2,3.8,D,,,1
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, severe",Number of persons,Number,223,units,0,v1288343992,7.17.5.1,,F,,,0
2022,Quebec,2021A000224,"Women+, 65 years and over","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1288343993,7.17.5.2,0.6,E,,,1
2022,Quebec,2021A000224,Visible minority population,Food secure,Number of persons,Number,223,units,0,v1529613614,7.18.1.1,1130400,C,,,0
2022,Quebec,2021A000224,Visible minority population,Food secure,Percentage of persons,Percent,239,units,0,v1529613615,7.18.1.2,72.8,B,,,1
2022,Quebec,2021A000224,Visible minority population,Food insecure,Number of persons,Number,223,units,0,v1529613624,7.18.6.1,421900,D,,,0
2022,Quebec,2021A000224,Visible minority population,Food insecure,Percentage of persons,Percent,239,units,0,v1529613625,7.18.6.2,27.2,D,,,1
2022,Quebec,2021A000224,Visible minority population,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613616,7.18.2.1,117000,E,,,0
2022,Quebec,2021A000224,Visible minority population,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613617,7.18.2.2,7.5,E,,,1
2022,Quebec,2021A000224,Visible minority population,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613618,7.18.3.1,304900,D,,,0
2022,Quebec,2021A000224,Visible minority population,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613619,7.18.3.2,19.6,D,,,1
2022,Quebec,2021A000224,Visible minority population,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613620,7.18.4.1,229300,D,,,0
2022,Quebec,2021A000224,Visible minority population,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613621,7.18.4.2,14.8,D,,,1
2022,Quebec,2021A000224,Visible minority population,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613622,7.18.5.1,75600,E,,,0
2022,Quebec,2021A000224,Visible minority population,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613623,7.18.5.2,4.9,E,,,1
2022,Quebec,2021A000224,South Asian,Food secure,Number of persons,Number,223,units,0,v1529613626,7.19.1.1,106100,E,,,0
2022,Quebec,2021A000224,South Asian,Food secure,Percentage of persons,Percent,239,units,0,v1529613627,7.19.1.2,76.3,D,,,1
2022,Quebec,2021A000224,South Asian,Food insecure,Number of persons,Number,223,units,0,v1529613636,7.19.6.1,,F,,,0
2022,Quebec,2021A000224,South Asian,Food insecure,Percentage of persons,Percent,239,units,0,v1529613637,7.19.6.2,,F,,,1
2022,Quebec,2021A000224,South Asian,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613628,7.19.2.1,,F,,,0
2022,Quebec,2021A000224,South Asian,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1529613629,7.19.2.2,,F,,,1
2022,Quebec,2021A000224,South Asian,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1529613630,7.19.3.1,,F,,,0
2022,Quebec,2021A000224,South Asian,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1529613631,7.19.3.2,,F,,,1
2022,Quebec,2021A000224,South Asian,"Food insecure, moderate",Number of persons,Number,223,units,0,v1529613632,7.19.4.1,,F,,,0
2022,Quebec,2021A000224,South Asian,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1529613633,7.19.4.2,,F,,,1
2022,Quebec,2021A000224,South Asian,"Food insecure, severe",Number of persons,Number,223,units,0,v1529613634,7.19.5.1,,F,,,0
2022,Quebec,2021A000224,South Asian,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1529613635,7.19.5.2,,F,,,1
2022,Quebec,2021A000224,Chinese,Food secure,Number of persons,Number,223,units,0,v1529613638,7.20.1.1,88300,E,,,0
2022,Quebec,2021A000224,Chinese,Food secure,Percentage of persons,Percent,239,units,0,v1529613639,7.20.1.2,74.8,D,,,1
2022,Quebec,2021A000224,Chinese,Food insecure,Number of persons,Number,223,units,0,v1529613648,7.20.6.1,,F,,,0
2022,Quebec,2021A000224,Chinese,Food insecure,Percentage of persons,Percent,239,units,0,v1529613649,7.20.6.2,25.2,E,,,1
2022,Quebec,2021A000224,Chinese,"Food insecure, marginal",Number of persons,Number,223,units,0,v1529613640,7.20.2.1,,F,,,0
